root,tail,path,prob 
CTIKG#IntrusionSet,CTIKG#requires,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#uses', 0.00034722222222222224), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 3.8580246913580246e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 4.2866941015089165e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 4.2866941015089165e-06), 'CTIKG#AttackPattern', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",3.039012475323616e-24
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#affects', 4.2866941015089165e-06), 'CTIKG#ObservedData']",5.292214940134465e-11
CTIKG#IntrusionSet,CTIKG#affects,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#requires', 4.2866941015089165e-06), 'CTIKG#ObservedData']",5.292214940134465e-11
CTIKG#IntrusionSet,CTIKG#requires,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#subtechnique-of', 3.8580246913580246e-05), 'CTIKG#ObservedData']",4.762993446121018e-10
CTIKG#IntrusionSet,CTIKG#subtechnique-of,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#affects', 3.8580246913580246e-05), 'CTIKG#ObservedData']",4.762993446121018e-10
CTIKG#IntrusionSet,CTIKG#affects,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#requires', 3.8580246913580246e-05), 'CTIKG#ObservedData']",4.762993446121018e-10
CTIKG#IntrusionSet,CTIKG#requires,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#downloads', 0.00034722222222222224), 'CTIKG#Tool']",4.286694101508917e-09
CTIKG#IntrusionSet,CTIKG#downloads,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('CTIKG#uses', 0.00034722222222222224), 'CTIKG#Tool']",4.286694101508917e-09
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ('owl#intersectionOf', 0.00034722222222222224), 'CTIKG#Tool']",4.286694101508917e-09
CTIKG#IntrusionSet,owl#intersectionOf,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.022222222222222223), 'CTIKG#Malware', ('CTIKG#variant-of', 0.002777777777777778), 'CTIKG#Malware', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.234567901234568e-05
CTIKG#IntrusionSet,CTIKG#Software,"['CTIKG#IntrusionSet', ('owl#disjointWith', 0.002777777777777778), 'CTIKG#Software']",0.002777777777777778
CTIKG#IntrusionSet,owl#disjointWith,"['CTIKG#IntrusionSet', ['owl#disjointWith', 1.0], 'CTIKG#Software']",1.0
CTIKG#IntrusionSet,CTIKG#AttackPattern,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.002777777777777778), 'CTIKG#AttackPattern']",0.002777777777777778
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#downloads', 0.002777777777777778), 'CTIKG#Tool']",0.002777777777777778
CTIKG#IntrusionSet,CTIKG#downloads,"['CTIKG#IntrusionSet', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",1.0
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.002777777777777778), 'CTIKG#Tool']",0.002777777777777778
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.0
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('owl#intersectionOf', 0.002777777777777778), 'CTIKG#Tool']",0.002777777777777778
CTIKG#IntrusionSet,owl#intersectionOf,"['CTIKG#IntrusionSet', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.0
CTIKG#IntrusionSet,CTIKG#Weakness,"['CTIKG#IntrusionSet', ('CTIKG#targets', 0.022222222222222223), 'CTIKG#Weakness']",0.022222222222222223
CTIKG#IntrusionSet,CTIKG#targets,"['CTIKG#IntrusionSet', ['CTIKG#targets', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#IntrusionSet,CTIKG#AttackPattern,"['CTIKG#IntrusionSet', ('CTIKG#revoked-by', 0.022222222222222223), 'CTIKG#AttackPattern']",0.022222222222222223
CTIKG#IntrusionSet,CTIKG#revoked-by,"['CTIKG#IntrusionSet', ['CTIKG#revoked-by', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#subtechnique-of', 0.022222222222222223), 'CTIKG#ObservedData']",0.022222222222222223
CTIKG#IntrusionSet,CTIKG#subtechnique-of,"['CTIKG#IntrusionSet', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#affects', 0.022222222222222223), 'CTIKG#ObservedData']",0.022222222222222223
CTIKG#IntrusionSet,CTIKG#affects,"['CTIKG#IntrusionSet', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#IntrusionSet,CTIKG#ObservedData,"['CTIKG#IntrusionSet', ('CTIKG#requires', 0.022222222222222223), 'CTIKG#ObservedData']",0.022222222222222223
CTIKG#IntrusionSet,CTIKG#requires,"['CTIKG#IntrusionSet', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#IntrusionSet,CTIKG#Malware,"['CTIKG#IntrusionSet', ('CTIKG#uses', 0.2), 'CTIKG#Malware']",0.2
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",1.0
CTIKG#IntrusionSet,CTIKG#ThreatActor,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor']",0.2
CTIKG#IntrusionSet,CTIKG#attributed-to,"['CTIKG#IntrusionSet', ['CTIKG#attributed-to', 1.0], 'CTIKG#ThreatActor']",1.0
CTIKG#IntrusionSet,CTIKG#Tool,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.05), 'CTIKG#Tool']",0.010000000000000002
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.2
CTIKG#IntrusionSet,CTIKG#Vulnerability,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ('CTIKG#targets', 0.05), 'CTIKG#Vulnerability']",0.010000000000000002
CTIKG#IntrusionSet,CTIKG#targets,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.2
CTIKG#IntrusionSet,CTIKG#AttackPattern,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.05), 'CTIKG#AttackPattern']",0.010000000000000002
CTIKG#IntrusionSet,CTIKG#uses,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.2
CTIKG#IntrusionSet,CTIKG#Malware,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ('CTIKG#uses-of', 0.05), 'CTIKG#Malware']",0.010000000000000002
CTIKG#IntrusionSet,CTIKG#uses-of,"['CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.2), 'CTIKG#ThreatActor', ['CTIKG#uses-of', 1.0], 'CTIKG#Malware']",0.2
CTIKG#Tool,CTIKG#Tool,['CTIKG#Tool'],1
CTIKG#Tool,CTIKG#Vulnerability,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability']",1.0
CTIKG#Tool,CTIKG#targets,"['CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#Tool,CTIKG#ApplicablePlatforms,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms']",0.5
CTIKG#Tool,CTIKG#based-on,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",1.0
CTIKG#Tool,CTIKG#Vulnerability,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability']",0.125
CTIKG#Tool,CTIKG#has,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",0.5
CTIKG#Tool,CTIKG#Weakness,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness']",0.015625
CTIKG#Tool,CTIKG#derived-from,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.125
CTIKG#Tool,CTIKG#ApplicablePlatforms,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms']",0.001953125
CTIKG#Tool,CTIKG#based-on,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.015625
CTIKG#Tool,CTIKG#Weakness,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Weakness']",0.0001220703125
CTIKG#Tool,CTIKG#has,"['CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",0.001953125
CTIKG#Tool,CTIKG#Weakness,['CTIKG#Weakness'],0.25
CTIKG#Tool,CTIKG#Weakness,['CTIKG#Weakness'],0.5
CTIKG#CourseofAction,CTIKG#CourseofAction,['CTIKG#CourseofAction'],1
CTIKG#CourseofAction,CTIKG#Malware,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware']",0.2
CTIKG#CourseofAction,CTIKG#mitigates,"['CTIKG#CourseofAction', ['CTIKG#mitigates', 1.0], 'CTIKG#Malware']",1.0
CTIKG#CourseofAction,CTIKG#Vulnerability,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#targets,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.2
CTIKG#CourseofAction,CTIKG#ApplicablePlatforms,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms']",6.250000000000001e-05
CTIKG#CourseofAction,CTIKG#based-on,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#Vulnerability,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability']",3.906250000000001e-07
CTIKG#CourseofAction,CTIKG#has,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",6.250000000000001e-05
CTIKG#CourseofAction,CTIKG#Weakness,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.003125), 'CTIKG#Weakness']",1.2207031250000005e-09
CTIKG#CourseofAction,CTIKG#derived-from,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",3.906250000000001e-07
CTIKG#CourseofAction,CTIKG#ApplicablePlatforms,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.003125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.003125), 'CTIKG#ApplicablePlatforms']",3.8146972656250014e-12
CTIKG#CourseofAction,CTIKG#based-on,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.003125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",1.2207031250000005e-09
CTIKG#CourseofAction,CTIKG#Weakness,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.003125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.003125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0015625), 'CTIKG#Weakness']",5.960464477539065e-15
CTIKG#CourseofAction,CTIKG#has,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#targets', 0.025), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.0125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.00625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.003125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.003125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",3.8146972656250014e-12
CTIKG#CourseofAction,CTIKG#Weakness,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#has', 0.00625), 'CTIKG#Weakness']",0.0012500000000000002
CTIKG#CourseofAction,CTIKG#has,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",0.2
CTIKG#CourseofAction,CTIKG#Weakness,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#derived-from', 0.0125), 'CTIKG#Weakness']",0.0025000000000000005
CTIKG#CourseofAction,CTIKG#derived-from,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.2
CTIKG#CourseofAction,CTIKG#ApplicablePlatforms,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#based-on', 0.025), 'CTIKG#ApplicablePlatforms']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#based-on,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.2
CTIKG#CourseofAction,CTIKG#Malware,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#variant-of,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ['CTIKG#variant-of', 1.0], 'CTIKG#Malware']",0.2
CTIKG#CourseofAction,CTIKG#Software,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('owl#disjointWith', 0.003125), 'CTIKG#Software']",1.5625000000000004e-05
CTIKG#CourseofAction,owl#disjointWith,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ['owl#disjointWith', 1.0], 'CTIKG#Software']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#Tool,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('owl#disjointWith', 0.003125), 'CTIKG#Software', ('owl#intersectionOf', 0.003125), 'CTIKG#Tool']",4.8828125000000016e-08
CTIKG#CourseofAction,owl#intersectionOf,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('owl#disjointWith', 0.003125), 'CTIKG#Software', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.5625000000000004e-05
CTIKG#CourseofAction,CTIKG#Vulnerability,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('owl#disjointWith', 0.003125), 'CTIKG#Software', ('owl#intersectionOf', 0.003125), 'CTIKG#Tool', ('CTIKG#targets', 0.003125), 'CTIKG#Vulnerability']",1.5258789062500006e-10
CTIKG#CourseofAction,CTIKG#targets,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('owl#disjointWith', 0.003125), 'CTIKG#Software', ('owl#intersectionOf', 0.003125), 'CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",4.8828125000000016e-08
CTIKG#CourseofAction,CTIKG#AttackPattern,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern']",1.5625000000000004e-05
CTIKG#CourseofAction,CTIKG#uses,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.005000000000000001
CTIKG#CourseofAction,CTIKG#Vulnerability,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.00034722222222222224), 'CTIKG#Vulnerability']",5.425347222222223e-09
CTIKG#CourseofAction,CTIKG#targets,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.5625000000000004e-05
CTIKG#CourseofAction,CTIKG#Tool,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.00034722222222222224), 'CTIKG#Tool']",5.425347222222223e-09
CTIKG#CourseofAction,CTIKG#uses,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.5625000000000004e-05
CTIKG#CourseofAction,CTIKG#Software,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.00034722222222222224), 'CTIKG#Software']",5.425347222222223e-09
CTIKG#CourseofAction,CTIKG#targets,"['CTIKG#CourseofAction', ('CTIKG#mitigates', 0.2), 'CTIKG#Malware', ('CTIKG#variant-of', 0.025), 'CTIKG#Malware', ('CTIKG#uses', 0.003125), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Software']",1.5625000000000004e-05
